sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type
08/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5691,17.89,1,0,hộp
08/01/2023,Salbutamol inhaler,GSK,Cool place,2350,17.30,1,1,chai
08/01/2023,Salonpas,Hisamitsu,Dry place,6178,17.34,1,0,gói
08/01/2023,Smecta,Ipsen,Dry place,3638,18.20,1,0,gói
08/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4061,18.65,1,1,chai
08/01/2023,V-Rohto,Rohto,Cool place,4871,17.93,1,0,chai
08/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6213,17.07,1,1,hộp
08/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3215,18.65,1,0,lọ
08/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5309,17.94,1,1,chai
09/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2158,17.56,1,0,chai
09/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1578,17.78,1,1,hộp
09/01/2023,Coldrex,GSK,Room temperature,5396,17.11,1,1,hộp
09/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4535,18.89,1,1,hộp
09/01/2023,Loratadine 10mg,Sanofi,Room temperature,2506,17.67,1,0,hộp
09/01/2023,Omeprazole 20mg,STADA,Room temperature,2761,18.11,1,0,hộp
09/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5689,17.89,1,0,hộp
09/01/2023,Salbutamol inhaler,GSK,Cool place,2363,17.22,1,0,chai
09/01/2023,Salonpas,Hisamitsu,Dry place,6162,17.33,1,0,gói
09/01/2023,Smecta,Ipsen,Dry place,3648,18.22,1,1,gói
09/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4069,18.67,1,1,chai
09/01/2023,V-Rohto,Rohto,Cool place,4877,18.00,1,0,chai
09/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6207,17.00,1,1,hộp
09/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3201,18.56,1,0,lọ
09/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5307,18.00,1,1,chai
10/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2152,17.64,1,0,chai
10/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1578,17.74,1,1,hộp
10/01/2023,Coldrex,GSK,Room temperature,5399,17.18,1,0,hộp
10/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4527,18.84,1,0,hộp
10/01/2023,Loratadine 10mg,Sanofi,Room temperature,2507,17.83,1,0,hộp
10/01/2023,Omeprazole 20mg,STADA,Room temperature,2753,18.11,1,0,hộp
10/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5695,17.91,1,1,hộp
10/01/2023,Salbutamol inhaler,GSK,Cool place,2376,17.14,1,1,chai
10/01/2023,Salonpas,Hisamitsu,Dry place,6142,17.43,1,0,gói
10/01/2023,Smecta,Ipsen,Dry place,3653,18.27,1,0,gói
10/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4080,18.71,1,0,chai
10/01/2023,V-Rohto,Rohto,Cool place,4866,18.00,1,1,chai
10/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6215,17.07,1,1,hộp
10/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3202,18.42,1,0,lọ
10/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5310,17.98,1,0,chai
11/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2145,17.73,1,0,chai
11/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1576,17.68,1,0,hộp
11/01/2023,Coldrex,GSK,Room temperature,5408,17.35,1,0,hộp
11/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4518,18.71,1,0,hộp
11/01/2023,Loratadine 10mg,Sanofi,Room temperature,2510,18.06,1,0,hộp
11/01/2023,Omeprazole 20mg,STADA,Room temperature,2731,18.11,1,0,hộp
11/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5713,17.98,1,1,hộp
11/01/2023,Salbutamol inhaler,GSK,Cool place,2392,17.04,1,1,chai
11/01/2023,Salonpas,Hisamitsu,Dry place,6121,17.66,1,0,gói
11/01/2023,Smecta,Ipsen,Dry place,3657,18.36,1,1,gói
11/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4095,18.78,1,1,chai
11/01/2023,V-Rohto,Rohto,Cool place,4837,18.00,1,1,chai
11/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6238,17.26,1,0,hộp
11/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3205,18.22,1,0,lọ
11/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5320,17.93,1,1,chai
12/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2137,17.81,1,0,chai
12/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1574,17.60,1,1,hộp
12/01/2023,Coldrex,GSK,Room temperature,5421,17.59,1,1,hộp
12/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4509,18.54,1,0,hộp
12/01/2023,Loratadine 10mg,Sanofi,Room temperature,2513,18.32,1,1,hộp
12/01/2023,Omeprazole 20mg,STADA,Room temperature,2702,18.11,1,0,hộp
12/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5740,18.06,1,1,hộp
12/01/2023,Salbutamol inhaler,GSK,Cool place,2409,16.93,1,0,chai
12/01/2023,Salonpas,Hisamitsu,Dry place,6099,17.99,1,0,gói
12/01/2023,Smecta,Ipsen,Dry place,3659,18.47,1,0,gói
12/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4115,18.87,1,0,chai
12/01/2023,V-Rohto,Rohto,Cool place,4797,18.00,1,1,chai
12/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6273,17.52,1,0,hộp
12/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3210,17.98,1,0,lọ
12/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5335,17.87,1,1,chai
13/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2130,17.88,1,0,chai
13/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1573,17.52,1,1,hộp
13/01/2023,Coldrex,GSK,Room temperature,5439,17.85,1,0,hộp
13/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4502,18.35,1,1,hộp
13/01/2023,Loratadine 10mg,Sanofi,Room temperature,2518,18.57,1,1,hộp
13/01/2023,Omeprazole 20mg,STADA,Room temperature,2670,18.11,1,0,hộp
13/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5774,18.16,1,0,hộp
13/01/2023,Salbutamol inhaler,GSK,Cool place,2428,16.83,1,0,chai
13/01/2023,Salonpas,Hisamitsu,Dry place,6078,18.34,1,0,gói
13/01/2023,Smecta,Ipsen,Dry place,3662,18.58,1,1,gói
13/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4138,18.95,1,0,chai
13/01/2023,V-Rohto,Rohto,Cool place,4755,18.00,1,1,chai
13/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6317,17.81,1,0,hộp
13/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3217,17.75,1,1,lọ
13/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5355,17.80,1,1,chai
14/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2123,17.94,1,0,chai
14/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1571,17.42,1,0,hộp
14/01/2023,Coldrex,GSK,Room temperature,5461,18.09,1,0,hộp
14/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4496,18.18,1,1,hộp
14/01/2023,Loratadine 10mg,Sanofi,Room temperature,2523,18.79,1,1,hộp
14/01/2023,Omeprazole 20mg,STADA,Room temperature,2642,18.11,1,0,hộp
14/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5814,18.25,1,1,hộp
14/01/2023,Salbutamol inhaler,GSK,Cool place,2448,16.75,1,0,chai
14/01/2023,Salonpas,Hisamitsu,Dry place,6062,18.67,1,1,gói
14/01/2023,Smecta,Ipsen,Dry place,3665,18.68,1,1,gói
14/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4164,19.03,1,0,chai
14/01/2023,V-Rohto,Rohto,Cool place,4716,18.00,1,0,chai
14/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6369,18.07,1,0,hộp
14/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3226,17.54,1,0,lọ
14/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5380,17.73,1,0,chai
15/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2119,17.99,1,0,chai
15/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1569,17.32,1,0,hộp
15/01/2023,Coldrex,GSK,Room temperature,5485,18.27,1,0,hộp
15/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4491,18.05,1,0,hộp
15/01/2023,Loratadine 10mg,Sanofi,Room temperature,2530,18.94,1,1,hộp
15/01/2023,Omeprazole 20mg,STADA,Room temperature,2621,18.11,1,0,hộp
15/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5856,18.31,1,0,hộp
15/01/2023,Salbutamol inhaler,GSK,Cool place,2469,16.69,1,1,chai
15/01/2023,Salonpas,Hisamitsu,Dry place,6050,18.91,1,0,gói
15/01/2023,Smecta,Ipsen,Dry place,3669,18.75,1,1,gói
15/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4194,19.09,1,0,chai
15/01/2023,V-Rohto,Rohto,Cool place,4688,18.00,1,0,chai
15/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6426,18.26,1,0,hộp
15/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3236,17.39,1,0,lọ
15/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5407,17.69,1,0,chai
16/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2117,18.00,1,0,chai
16/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1569,17.22,1,0,hộp
16/01/2023,Coldrex,GSK,Room temperature,5512,18.33,1,0,hộp
16/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4490,18.00,1,0,hộp
16/01/2023,Loratadine 10mg,Sanofi,Room temperature,2537,19.00,1,0,hộp
16/01/2023,Omeprazole 20mg,STADA,Room temperature,2613,18.11,1,0,hộp
16/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5900,18.33,1,0,hộp
16/01/2023,Salbutamol inhaler,GSK,Cool place,2492,16.67,1,0,chai
16/01/2023,Salonpas,Hisamitsu,Dry place,6046,19.00,1,0,gói
16/01/2023,Smecta,Ipsen,Dry place,3675,18.78,1,0,gói
16/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4226,19.11,1,0,chai
16/01/2023,V-Rohto,Rohto,Cool place,4677,18.00,1,1,chai
16/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6485,18.33,1,0,hộp
16/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3247,17.33,1,0,lọ
16/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5437,17.67,1,1,chai
17/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2134,18.00,1,0,chai
17/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1575,17.10,1,0,hộp
17/01/2023,Coldrex,GSK,Room temperature,5564,18.26,1,0,hộp
17/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4520,18.00,1,0,hộp
17/01/2023,Loratadine 10mg,Sanofi,Room temperature,2556,18.98,1,0,hộp
17/01/2023,Omeprazole 20mg,STADA,Room temperature,2634,18.04,1,0,hộp
17/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,5957,18.30,1,1,hộp
17/01/2023,Salbutamol inhaler,GSK,Cool place,2520,16.77,1,0,chai
17/01/2023,Salonpas,Hisamitsu,Dry place,6100,18.96,1,0,gói
17/01/2023,Smecta,Ipsen,Dry place,3706,18.76,1,0,gói
17/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4275,19.09,1,0,chai
17/01/2023,V-Rohto,Rohto,Cool place,4708,18.00,1,0,chai
17/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6569,18.30,1,0,hộp
17/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3283,17.40,1,0,lọ
17/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5495,17.68,1,1,chai
18/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2179,17.99,1,0,chai
18/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1592,16.95,1,1,hộp
18/01/2023,Coldrex,GSK,Room temperature,5653,18.07,1,0,hộp
18/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4599,18.01,1,1,hộp
18/01/2023,Loratadine 10mg,Sanofi,Room temperature,2593,18.93,1,0,hộp
18/01/2023,Omeprazole 20mg,STADA,Room temperature,2690,17.87,1,0,hộp
18/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6036,18.22,1,0,hộp
18/01/2023,Salbutamol inhaler,GSK,Cool place,2555,17.02,1,1,chai
18/01/2023,Salonpas,Hisamitsu,Dry place,6240,18.87,1,1,gói
18/01/2023,Smecta,Ipsen,Dry place,3774,18.73,1,0,gói
18/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4348,19.05,1,0,chai
18/01/2023,V-Rohto,Rohto,Cool place,4790,18.01,1,0,chai
18/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6692,18.20,1,0,hộp
18/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3359,17.58,1,0,lọ
18/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5595,17.71,1,1,chai
19/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2242,17.97,1,1,chai
19/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1616,16.78,1,0,hộp
19/01/2023,Coldrex,GSK,Room temperature,5766,17.81,1,1,hộp
19/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4711,18.03,1,1,hộp
19/01/2023,Loratadine 10mg,Sanofi,Room temperature,2641,18.86,1,0,hộp
19/01/2023,Omeprazole 20mg,STADA,Room temperature,2768,17.63,1,0,hộp
19/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6128,18.11,1,0,hộp
19/01/2023,Salbutamol inhaler,GSK,Cool place,2595,17.37,1,0,chai
19/01/2023,Salonpas,Hisamitsu,Dry place,6438,18.74,1,0,gói
19/01/2023,Smecta,Ipsen,Dry place,3867,18.68,1,0,gói
19/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4436,18.99,1,0,chai
19/01/2023,V-Rohto,Rohto,Cool place,4907,18.03,1,0,chai
19/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6839,18.07,1,0,hộp
19/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3460,17.81,1,0,lọ
19/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5720,17.75,1,1,chai
20/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2312,17.95,1,0,chai
20/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1643,16.61,1,1,hộp
20/01/2023,Coldrex,GSK,Room temperature,5887,17.52,1,1,hộp
20/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4839,18.05,1,0,hộp
20/01/2023,Loratadine 10mg,Sanofi,Room temperature,2693,18.77,1,0,hộp
20/01/2023,Omeprazole 20mg,STADA,Room temperature,2856,17.37,1,0,hộp
20/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6225,18.00,1,1,hộp
20/01/2023,Salbutamol inhaler,GSK,Cool place,2634,17.74,1,0,chai
20/01/2023,Salonpas,Hisamitsu,Dry place,6660,18.60,1,0,gói
20/01/2023,Smecta,Ipsen,Dry place,3970,18.61,1,0,gói
20/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4526,18.91,1,0,chai
20/01/2023,V-Rohto,Rohto,Cool place,5041,18.04,1,1,chai
20/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,6993,17.93,1,1,hộp
20/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3571,18.07,1,1,lọ
20/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5854,17.80,1,0,chai
21/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2379,17.93,1,0,chai
21/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1670,16.47,1,1,hộp
21/01/2023,Coldrex,GSK,Room temperature,5997,17.26,1,0,hộp
21/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,4964,18.07,1,0,hộp
21/01/2023,Loratadine 10mg,Sanofi,Room temperature,2741,18.69,1,0,hộp
21/01/2023,Omeprazole 20mg,STADA,Room temperature,2939,17.13,1,1,hộp
21/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6318,17.89,1,0,hộp
21/01/2023,Salbutamol inhaler,GSK,Cool place,2669,18.09,1,0,chai
21/01/2023,Salonpas,Hisamitsu,Dry place,6871,18.47,1,0,gói
21/01/2023,Smecta,Ipsen,Dry place,4069,18.55,1,0,gói
21/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4606,18.82,1,0,chai
21/01/2023,V-Rohto,Rohto,Cool place,5174,18.06,1,0,chai
21/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7137,17.80,1,1,hộp
21/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3674,18.31,1,0,lọ
21/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,5976,17.84,1,0,chai
22/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2430,17.91,1,0,chai
22/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1694,16.37,1,0,hộp
22/01/2023,Coldrex,GSK,Room temperature,6081,17.07,1,0,hộp
22/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5066,18.09,1,1,hộp
22/01/2023,Loratadine 10mg,Sanofi,Room temperature,2777,18.61,1,0,hộp
22/01/2023,Omeprazole 20mg,STADA,Room temperature,3002,16.96,1,0,hộp
22/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6396,17.81,1,0,hộp
22/01/2023,Salbutamol inhaler,GSK,Cool place,2695,18.35,1,0,chai
22/01/2023,Salonpas,Hisamitsu,Dry place,7030,18.37,1,0,gói
22/01/2023,Smecta,Ipsen,Dry place,4148,18.49,1,0,gói
22/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4664,18.74,1,0,chai
22/01/2023,V-Rohto,Rohto,Cool place,5284,18.09,1,0,chai
22/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7251,17.70,1,0,hộp
22/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3751,18.49,1,0,lọ
22/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6065,17.88,1,1,chai
23/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2450,17.89,1,0,chai
23/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1709,16.33,1,0,hộp
23/01/2023,Coldrex,GSK,Room temperature,6117,17.00,1,0,hộp
23/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5123,18.11,1,1,hộp
23/01/2023,Loratadine 10mg,Sanofi,Room temperature,2792,18.56,1,0,hộp
23/01/2023,Omeprazole 20mg,STADA,Room temperature,3026,16.89,1,0,hộp
23/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6451,17.78,1,1,hộp
23/01/2023,Salbutamol inhaler,GSK,Cool place,2709,18.44,1,0,chai
23/01/2023,Salonpas,Hisamitsu,Dry place,7092,18.33,1,0,gói
23/01/2023,Smecta,Ipsen,Dry place,4187,18.44,1,1,gói
23/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4686,18.67,1,0,chai
23/01/2023,V-Rohto,Rohto,Cool place,5350,18.11,1,0,chai
23/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7316,17.67,1,1,hộp
23/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3781,18.56,1,0,lọ
23/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.89,1,0,chai
24/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2451,17.86,1,0,chai
24/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1719,16.36,1,0,hộp
24/01/2023,Coldrex,GSK,Room temperature,6124,17.00,1,0,hộp
24/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5149,18.13,1,0,hộp
24/01/2023,Loratadine 10mg,Sanofi,Room temperature,2794,18.51,1,0,hộp
24/01/2023,Omeprazole 20mg,STADA,Room temperature,3025,16.91,1,0,hộp
24/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6490,17.78,1,1,hộp
24/01/2023,Salbutamol inhaler,GSK,Cool place,2715,18.42,1,1,chai
24/01/2023,Salonpas,Hisamitsu,Dry place,7092,18.33,1,0,gói
24/01/2023,Smecta,Ipsen,Dry place,4201,18.41,1,0,gói
24/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4686,18.59,1,0,chai
24/01/2023,V-Rohto,Rohto,Cool place,5385,18.15,1,0,chai
24/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7348,17.67,1,0,hộp
24/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3780,18.54,1,0,lọ
24/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.87,1,0,chai
25/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2452,17.83,1,0,chai
25/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1728,16.45,1,0,hộp
25/01/2023,Coldrex,GSK,Room temperature,6130,17.02,1,1,hộp
25/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5174,18.15,1,0,hộp
25/01/2023,Loratadine 10mg,Sanofi,Room temperature,2795,18.47,1,0,hộp
25/01/2023,Omeprazole 20mg,STADA,Room temperature,3023,16.96,1,1,hộp
25/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6528,17.80,1,1,hộp
25/01/2023,Salbutamol inhaler,GSK,Cool place,2720,18.36,1,1,chai
25/01/2023,Salonpas,Hisamitsu,Dry place,7090,18.33,1,1,gói
25/01/2023,Smecta,Ipsen,Dry place,4213,18.37,1,0,gói
25/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4686,18.51,1,1,chai
25/01/2023,V-Rohto,Rohto,Cool place,5418,18.22,1,1,chai
25/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7378,17.70,1,0,hộp
25/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3777,18.51,1,0,lọ
25/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.82,1,0,chai
26/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2452,17.80,1,0,chai
26/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1738,16.58,1,0,hộp
26/01/2023,Coldrex,GSK,Room temperature,6135,17.04,1,0,hộp
26/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5198,18.17,1,0,hộp
26/01/2023,Loratadine 10mg,Sanofi,Room temperature,2797,18.42,1,0,hộp
26/01/2023,Omeprazole 20mg,STADA,Room temperature,3020,17.05,1,0,hộp
26/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6564,17.83,1,0,hộp
26/01/2023,Salbutamol inhaler,GSK,Cool place,2725,18.27,1,0,chai
26/01/2023,Salonpas,Hisamitsu,Dry place,7088,18.33,1,0,gói
26/01/2023,Smecta,Ipsen,Dry place,4225,18.34,1,0,gói
26/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4685,18.42,1,0,chai
26/01/2023,V-Rohto,Rohto,Cool place,5450,18.30,1,0,chai
26/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7406,17.73,1,0,hộp
26/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3773,18.45,1,0,lọ
26/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.74,1,0,chai
27/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2453,17.76,1,0,chai
27/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1746,16.75,1,0,hộp
27/01/2023,Coldrex,GSK,Room temperature,6140,17.07,1,1,hộp
27/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5219,18.19,1,0,hộp
27/01/2023,Loratadine 10mg,Sanofi,Room temperature,2798,18.38,1,0,hộp
27/01/2023,Omeprazole 20mg,STADA,Room temperature,3015,17.15,1,0,hộp
27/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6599,17.87,1,0,hộp
27/01/2023,Salbutamol inhaler,GSK,Cool place,2730,18.16,1,0,chai
27/01/2023,Salonpas,Hisamitsu,Dry place,7085,18.33,1,0,gói
27/01/2023,Smecta,Ipsen,Dry place,4236,18.31,1,0,gói
27/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4684,18.33,1,0,chai
27/01/2023,V-Rohto,Rohto,Cool place,5479,18.40,1,0,chai
27/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7432,17.78,1,0,hộp
27/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3766,18.38,1,0,lọ
27/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.65,1,0,chai
28/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2454,17.72,1,0,chai
28/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1755,16.95,1,0,hộp
28/01/2023,Coldrex,GSK,Room temperature,6144,17.10,1,0,hộp
28/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5239,18.20,1,1,hộp
28/01/2023,Loratadine 10mg,Sanofi,Room temperature,2799,18.34,1,0,hộp
28/01/2023,Omeprazole 20mg,STADA,Room temperature,3009,17.28,1,0,hộp
28/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6631,17.91,1,0,hộp
28/01/2023,Salbutamol inhaler,GSK,Cool place,2734,18.02,1,1,chai
28/01/2023,Salonpas,Hisamitsu,Dry place,7081,18.33,1,0,gói
28/01/2023,Smecta,Ipsen,Dry place,4245,18.28,1,0,gói
28/01/2023,Thuốc ho Prospan,Engelhard,Cool place,4683,18.24,1,0,chai
28/01/2023,V-Rohto,Rohto,Cool place,5507,18.52,1,0,chai
28/01/2023,Vitamin C 500mg,DHG Pharma,Room temperature,7455,17.83,1,0,hộp
28/01/2023,Vitamin D3 1000 IU,Nature Made,Room temperature,3758,18.29,1,1,lọ
28/01/2023,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6099,17.53,1,0,chai
29/01/2023,Acetylcysteine syrup,DHG Pharma,Cool place,2454,17.67,1,0,chai
29/01/2023,Amoxicillin-Clavulanate,Glomed,Room temperature,1762,17.16,1,0,hộp
29/01/2023,Coldrex,GSK,Room temperature,6148,17.15,1,1,hộp
29/01/2023,Ibuprofen 200mg,Traphaco,Room temperature,5257,18.23,1,0,hộp
29/01/2023,Loratadine 10mg,Sanofi,Room temperature,2800,18.29,1,0,hộp
29/01/2023,Omeprazole 20mg,STADA,Room temperature,3002,17.41,1,0,hộp
29/01/2023,Paracetamol 500mg,DHG Pharma,Room temperature,6662,17.95,1,1,hộp
29/01/2023,Salbutamol inhaler,GSK,Cool place,2737,17.88,1,1,chai
29/01/2023,Salonpas,Hisamitsu,Dry place,7077,18.33,1,0,gói
29/01/2023,Smecta,Ipsen,Dry place,4254,18.26,1,0,gói
